"","applicable","male","female","nonBinary","desc","group","name","time"
"21",0,0,0,0,"<p>A long time ago in a galaxy far far away, our heroes find themselves learning new modules, hacking on their side projects, and having a good night with fellow noders of all skill levels. The force is strong with all of them.</p> <p>

This is a casual ""geek gathering"", where you can hack on a node.js project, get help/advice, or ask questions about anything node.js related. Anyone working with node.js at any level (or anyone wanting to work with it) is welcome.</p> <p><br/>Attendance is free, and food and drink will be provided by StrongLoop. Please keep your RSVP up to date and we will make sure you are all well fed.</p> <p>As usual, we’ll have three main groups: </p> <p>* Node newcomers! We will help you get started with node through <a href=""http://nodeschool.io/""><a href=""http://nodeschool.io"" class=""linkified"">http://nodeschool.io</a></a></p> <p>* Node advanced - We will break into groups to work on NodeSchool Electives <a href=""http://nodeschool.io/""><a href=""http://nodeschool.io"" class=""linkified"">http://nodeschool.io</a></a></p> <p>* Node ninjas - People working on an open-source project of their own and want help. </p> <p>Of course if you have your own thing in mind, feel free to bring it along and work on it with some great company!</p> <p>======= TIMELINE ======= <br/>6:30 pm - 7:00pm: Socialize &amp; gather <br/>7:15pm - 7:30pm: Brief introductions and goals for the evening <br/>7:30pm - END: Pair up and work on completing your goals <br/>END - END-ER: Grab a table at Heavy Seas to unwind and discuss!</p>","node.dc","Node Night episode 4, a New Code",1459463400000
"22",0,0,0,0,"<p><b>This event is hosted by Data Education DC. Please RSVP <a href=""http://www.meetup.com/Data-Education-DC/events/229613009/"">here</a> for this event. </b></p> <p>Have you ever wanted to scale R but are limited due to memory? In this talk Joseph Rickert, blogger, data scientist and R community Ambassador introduces the latest R technology to scale your data analysis.</p> <p>-- TALK OUTLINE --  </p> <p>Microsoft R Server (formerly Revolution R Enterprise) has become the foundation for Microsoft’s use or the R language to tackle big-data machine learning and predictive analytics tasks. At the heart of MRS is the RevoScaleR package that implements a number of parallel external memory algorithms. These “PEMAs” are inherently parallel and designed for distributed computing on large data sets. Unlike standard open source R functions they do not require all of the data to be in memory at one time. I will provide an overview of MRS and show some examples of PEMAs working on data sets too large to be processed by open source R algorithms on my laptop.</p> <p>-- SPEAKER --</p> <p>Joseph Rickert is a Program Manager and R Community Ambassador for Microsoft. He came to Microsoft with the rest of Revolution Analytics team where he worked as a data scientist, blog editor and special programs manager.  He is currently Microsoft’s representative to the R Consortium’s Infrastructure Steering Committee and a member of the organizing committee for useR!2016. </p> <p>Previously, Joe held a variety of technical and marketing roles while working for technology startups that spanned multiple industries from local area networks to disk drives, test equipment and health care. Joe entered Franklin &amp; Marshall college on a Classics scholarship and end up a Math major. He also earned an M.A. in Humanities and an M.S. in Statistics from the California State University. You can follow Joe on Twitter as @RevoJoe</p> <p>-- TENTATIVE SCHEDULE --</p> <p>6:00-6:30 - Networking <br/>6:30-6:40 - Introductions <br/>6:40 - 7:40 - Talk <br/>7:40 - 8:10 - Socializing</p> <p>-- NOTE --</p> <p>This event has limited seating capacity. </p> <p>You can reserve <a href=""https://www.eventbrite.com/e/special-event-scaling-r-using-parallel-external-memory-algorithms-tickets-23311454187"">reserve your place on  the Eventbrite page*</a>. </p> <p>*The event is FREE to attend but reserving your place through Eventbrite guarantee's your place.</p> <p>-- LOCATION --</p> <p>WeWork- Dupont Circle <br/><i>WeWork is a community for creators. We transform buildings into beautiful, collaborative workspaces and provide infrastructure, services, events and technology so our members can focus on doing what they love.""</i> </p> <p><img src=""http://photos2.meetupstatic.com/photos/event/9/7/6/3/600_448358755.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/9/7/6/5/600_448358757.jpeg"" /></p> <p><img src=""http://photos4.meetupstatic.com/photos/event/9/8/8/5/600_447699045.jpeg"" /></p>","Statistical Programming DC","Special Event- Scaling R Using Parallel External Memory Algorithms",1460498400000
"23",0,0,0,0,"<p>Q. What is <a href=""http://nodeschool.io/"">NodeSchool</a> ? </p> <p>A. Open source workshops that teach web software skills. </p> <p>There are 6 core NodeSchool workshops that teach the basic concepts of JavaScript, Node.js, npm, git... (javascripting, git-it, Scope Chains &amp; Closures, learnyounode, How to npm and stream-adventure) and electives, these are to learn popular libraries or styles of writing Node.js.  You will be paired off with another attendee at your level and together you will go through one of the NodeSchool workshops with support from your friendly, neighbohood mentors.</p> <p>Now that you know that, come and learn some Node.js flavored development! No previous experience required.  You will be paired off with someone at your skill level that is working on the same workshop you are. There will be mentors available to assist you if you need a hand completing a specific exercise within the 6 core workshops, or to answer your other node.js questions. </p> <p><br/>Prerequisites:</p> <p><br/>• bringing a laptop <br/>• <a href=""http://www.nodejs.org/download/"">Install Node.js</a> on that laptop (if you are having issues installing please tell a mentor when you arrive, so we can get you working).</p>","node.dc","NodeSchoolDC - April 2016",1.460826e+12
"24",0,0,0,0,"<p>Fellow Python enthusiasts! Join us for April's edition of the Python Dojo! Practice your coding skills in a fun, laid-back environment and get to know your fellow Python programmers!</p> <p><b>NOTE</b>: This is not organized via the Django-District Meetup, but cross-posted -- you can only RSVP using the link below!</p> <p><br/>The normal schedule is as follows:<br/>6:30 - 7:30 -- Arrive, eat pizza, socialize<br/>7:00ish -- Vote on a coding challenge for the evening and divide into teams<br/>7:15 - 9:00 -- Work in teams to find a solution to the night's problem<br/>9:00ish -- Show &amp; Tell</p> <p>Please check it out and sign up at <a href=""https://ti.to/dc-python-dojo/april-2016"" class=""linkified"">https://ti.to/dc-python-dojo/april-2016</a> ! <b>&lt;-- RSVP Here!</b></p> <p><br/>We look forward to seeing you there!</p>","Django District, etc.™","April Python Dojo!",1461709800000
"25",0,0,0,0,"<p>Hello there, welcome to the monthly DC PHP beverage subgroup. </p> <p>We meet last Tuesday of the month at the Meridian Pint which is located at [masked]th St NW, Washington, DC. If you're coming via metro, Columbia Heights is the nearest stop, from there it's a 5-10 minute walk, coming out of the metro go east on Irving St. and then hang a left onto 11th St., the Pint is located directly on the corner of 11th and Park. If you're driving you should be able to find plenty of parking on that block. </p> <p>Once you get there ask the server about the PHP meetup, or keep your eyes open for the blue fuzzy elePHPant mascot. </p> <p>Eric.</p>","DC PHP Developer's Community","DC PHP Beverage Subgroup (in DC)",1461711600000
"26",0,0,0,0,"<p>Join us for a joint event with Statistical Programming DC - we'll learn about Tommy Jones' new open-source R package for the statistical analysis of language. <b><a href=""http://www.meetup.com/stats-prog-dc/events/230306971/"">Please RSVP on their meetup page.</a></b></p> <p>Abstract: textmineR introduces a framework for natural language processing (NLP) in R that improves upon current NLP frameworks available in R. Specifically, <a href=""https://cran.r-project.org/web/packages/textmineR/index.html"">textmineR</a> (development version <a href=""https://github.com/TommyJones/textmineR/tree/2.0"">here</a>) has a syntax that is more intuitive to experienced R users. It uses objects, methods, and functions that behave like regular R dense matrices. This lowers the barrier to beginning statistical analyses of language to statisticians and other data professionals. </p> <p><br/>Bio:<a href=""https://twitter.com/thos_jones"">Tommy Jones</a> is the director of data science at Impact Research, LLC. He holds an MS in mathematics and statistics from Georgetown University and a BA in economics from the College of William and Mary. He is a PhD student in the George Mason University Department of Computational and Data Sciences. He specializes in statistical models of language and time series modeling.</p> <p>Slightly different format for the joint meetup:</p> <p>6:30 - 7:00 Food, drinks and meet new people <br/>7:00 - 7:15 Intros and announcements <br/>7:15 - 8:30 Presentation, Q&amp;A <br/>8:30ish Off to the bar </p>","DC Natural Language Processing","textminR (w/ Statistical Programming DC)",1461796200000
"27",0,0,0,0,"<p><img src=""http://photos4.meetupstatic.com/photos/event/1/6/0/b/600_447845643.jpeg"" /></p> <p><b>****ALL - THIS EVENT IS NOW CLOSED AND NOT ACCEPTING ANY MORE REGISTRATIONS.****  For those registered and attending, we are excited to see you soon!  Please go here: <a href=""https://sparksaturday.wordpress.com/spark-saturday-dc/about/""><a href=""https://sparksaturday.wordpress.com/spark-saturday-dc/about/"" class=""linkified"">https://sparksaturday.wordpress.com/spark-saturday-dc/about/</a></a> for more details on our exciting line-up of speakers and activities.  There will be an Expert Lounge for you to visit with speakers and other Spark experts to get your toughest Spark questions answered.  There will also be Tables sponsored by Capital One, Cloudera, Databricks, DataStax,  H2O, and MetiStream to learn more about what they are doing with Spark.  Can't wait to see you!  -d</b></p> <p><b>RSVP TO THIS MEETUP IS NOT ENOUGH TO SECURE YOUR SEAT. </b></p> <p><br/>You must register here to attend the event: <a href=""https://www.eventbrite.com/e/spark-saturday-dc-registration-22587145761"" class=""linkified"">https://www.eventbrite.com/e/spark-saturday-dc-registration-22587145761</a> . Also interested in free Apache Spark training? Please note your interest in training as part of your registration. Training seats are subject to availability.</p> <p><b>Join us for the Inaugural Spark Saturday Event hosted by Capital One, Washington DC Spark Interactive and Databricks! </b>This is a FREE event hosted by a community of Spark enthusiasts to foster Big Data innovation in the DC Area and support the fastest growing Big Data project - Apache Spark. Hear from the industry experts who are actively contributing to and shaping the development of Apache Spark and successfully implementing Spark into production. </p> <p><br/><b>Our agenda includes:</b><br/>- Learn how Capital One is leveraging Spark to prevent credit card fraud from our keynote speaker - Chris D'Agostino, Capital One - VP of Technology.<br/>- Learn how to use Apache Spark properly in your Big Data Architecture with Vida Ha, Solutions Engineer from Databricks (created by the creators of Apache Spark)<br/>- Learn how to serialize and deploy Apache Spark Machine Learning algorithms with MLeap with Hollins Wilkins, ML Engineer at Truecar.<br/>More incredible speakers to be announced soon! </p> <p><br/><b>TRAINING</b><br/>Take a free Spark training class taught by MetiStream - Certified Spark System Integrators and Spark Trainers. We will leverage the recently launched Databricks Community Edition - designed for developers, data scientists, data engineers and anyone who wants to learn Spark. In our training class, we will provide an Apache Spark Quick Start and review various demos to help jump start your Spark education.</p> <p><br/><b>AGENDA:</b><br/>- 8:00 am: Registration and Breakfast<br/>- 9:00 am: Kick-off<br/>- 10:am to 5 pm: Multiple sessions<br/>The event will include free breakfast and lunch. We will follow the event with an optional happy hour and drinks (cash bar). More details to follow. </p> <p><br/><b>WHO SHOULD ATTEND:</b><br/>Anyone interested in learning more about Spark including advanced and new learners. Both business professionals and college students are welcome.</p> <p><br/><b>PARKING:</b><br/>Free parking is plentiful and available on-site</p>","Washington DC Area Apache Spark Interactive","Spark Saturday DC",1462017600000
"28",0,0,0,0,"<p>REGISTER FOR THIS EVENT HERE: <a href=""https://databricks.com/spark-live/hanover-md""><a href=""https://databricks.com/spark-live/hanover-md"" class=""linkified"">https://databricks.com/spark-live/hanover-md</a></a></p> <p>Join Databricks for Spark Live, a complimentary one-day event for data professionals and IT leaders who want to learn how to leverage the power of Apache Spark to make your transformative use cases a reality. Hear from the creators and drivers of Spark and learn why companies including NBC Universal, MyFitnessPal, Viacom andOpenTable rely on Databricks to power their data-driven applications.</p>","Washington DC Area Apache Spark Interactive","Spark Live - Hanover, MD",1.462797e+12
"29",0,0,0,0,"<p><b>Join us for May's Project Night!</b></p> <p>Project Nights are informal gatherings where attendees can bring their own projects and work together (or just next to each other). We'll have at least one experienced Python web developer on hand to help less experienced people with their projects.</p> <p>We host these project nights each month in addition to our normal talk meetups.</p> <p><b>Agenda</b></p> <p>• 6:30-7:00pm - Arrive, eat and catch up (thank <a href=""http://agencychief.com/"">Chief</a> for the food!)</p> <p>• 7:00pm-8:45pm - Coworking</p> <p><b>What could you do at project night, you ask?</b></p> <p>• Work on your own side projects with other people doing the same </p> <p>• Get help learning Python (or Django or Flask) from more experienced developers. (Or, help mentor other attendees if you're already a whiz)</p> <p>• Ask for a code review for a project you've been working on by yourself </p> <p>• Talk through a particular problem with someone who has solved it before </p> <p>• Just hang out and have some cool conversations! </p> <p>We are cross-listing this event with <a href=""http://www.meetup.com/DCPython/events/229920877/"">DC Python</a>, so please RSVP to only one so we can get an accurate headcount.</p>","Django District, etc.™","May Project Night",1463524200000
"30",0,0,0,0,"<p>We are participating in: <a href=""http://nodeschool.io/international-day/""><a href=""http://nodeschool.io/international-day/"" class=""linkified"">http://nodeschool.io/international-day/</a></a></p> <p>Over 24 hours, the <a href=""http://nodeschool.io/"">NodeSchool</a> community will come together and organize Nodeschool events all around the globe. #nodeschool-day</p> <p><a href=""http://nodeschool.io/"">NodeSchool</a> is collection of open source workshops that teach web software skills. The 6 core workshops that teach the basic concepts of JavaScript, Node.js, npm, and git. After that there are 35 electives workshops introducing many popular libraries or code styles of Node.js.</p> <p>No previous experience required! You will be paired off with someone at your skill level that is working on the same workshop you are. </p> <p>Mentors will be around to help you with completing any exercise within the 6 core workshops, or to answer your other node.js questions. </p> <p><br/>---------------------------------------------------------------------------</p> <p><br/>Prerequisites:</p> <p><br/>• bringing a laptop <br/>• <a href=""http://www.nodejs.org/download/"">Install Node.js</a> on that laptop (if you are having issues installing please tell a mentor when you arrive, so we can get you working).</p> <p>Thanks to <a href=""http://www.curiositymedia.com/"">Curiosity Media</a> for hosting us!</p>","node.dc","NodeSchool DC - International Day - 2016",1.46385e+12
"31",0,0,0,0,"<p>Fellow Python enthusiasts! Join us for the May episode of the Python Dojo! Practice your coding skills in a fun, laid-back environment and get to know your fellow Python programmers!</p> <p><b>NOTE</b>: This is not organized via the Django-District Meetup, but cross-posted -- you can only RSVP using the link below!</p> <p><br/>The normal schedule is as follows:<br/>6:30 - 7:30 -- Arrive, eat pizza, socialize<br/>7:00ish -- Vote on a coding challenge for the evening and divide into teams<br/>7:15 - 9:00 -- Work in teams to find a solution to the night's problem<br/>9:00ish -- Show &amp; Tell</p> <p>Please check it out and sign up at <a href=""https://ti.to/dc-python-dojo/may-2016""><a href=""https://ti.to/dc-python-dojo/may-2016"" class=""linkified"">https://ti.to/dc-python-dojo/may-2016</a></a> ! <b>&lt;-- RSVP Here!</b></p> <p><br/>We look forward to seeing you there!</p>","Django District, etc.™","May Python Dojo!",1464042600000
"32",0,0,0,0,"<p><b>Women in Data Science II - </b>Nearly two years ago, we held an event featuring 3 fantastic and female speakers, all data science leaders in academia, industry, and startups with the goal of hosting a technical meetup with more than 50% female attendance. Based on the resounding success of this first event, we had to host a second one but, this time, we are doing so with the new meetup group, Women Data Scientists DC!</p> <p>More speakers will be announced as we get closer to the event.</p> <p>


SCHEDULE</p> <p><i>Please note that we will be using the same schedule as before to facilitate community interaction.</i></p> <p>6:00 PM - Doors open</p> <p>6:10 PM - Introductions</p> <p>6:15 PM - First Speaker</p> <p>6:45 PM - Intermission and Food</p> <p>7:00 PM - Second Speaker</p> <p>7:30 PM - Short Break</p> <p>7:35 PM - Panel Discussion</p> <p><b><br/></b></p> <p><b>SPEAKERS</b></p> <p><b><br/></b></p> <p><b>Amy O’Connor</b> leads Cloudera's team of vertical industry experts, business value consultants and principal architects, and is the US Telecommunications SME. She advises customers globally as they introduce Big Data solutions and adopt enterprise-wide Big Data delivery capabilities. Amy was recently named by Information Management as one of the “<a href=""http://www.information-management.com/gallery/Big-Data-Chief-Data-Officer-Experts-10026396-1.html"">10 Big Data Experts to Know</a>” and ""<a href=""http://www.informationweek.com/big-data/big-data-analytics/12-inspiring-women-in-data-science-big-data--/d/d-id/1325032?image_number=8"">12 Inspiring Women In Data Science, Big Data</a>"" by Information Week. Prior to joining Cloudera, Amy built and ran Nokia’s Big Data team, developing and managing Nokia’s data asset and leading a team of data scientists to drive insights. Previously Amy was vice president of services marketing and also led strategy for the software and storage business units of Sun Microsystems. Amy has an extensive background in the Hadoop ecosystem, in building big data skills and teams, and in developing business-focused analytical use cases.  She holds her M.B.A. from Northeastern University and her bachelor degrees in computer science and electrical engineering from the University of Connecticut.</p> <p>

<b>Dr. Marie desJardins</b> is the Associate Dean for Academic Affairs in the College of Engineering and Information Technology (COEIT) at the University of Maryland, Baltimore County (UMBC).  She is also a Professor in UMBC’s Department of Computer Science and Electrical Engineering, where she has been a member of the faculty since 2001.  She was a 2013-14 American Council of Education Fellow, the 2014-17 UMBC Presidential Teaching Professor, and an inaugural Hrabowski Academic Innovation Fellow.  Her research is in artificial intelligence, focusing on the areas of machine learning, multi-agent systems, planning, iand nteractive AI techniques.  Current research projects include learning in the context of planning and decision making, analyzing and visualizing uncertainty in machine learning, trust modeling in multiagent systems, and intelligent tutoring systems for learning to program.</p> <p>She is also highly visible in the state-level and national computing education community, focusing on K-12 computing curricula, diversity and inclusion in computing, innovative pedagogical methods.  She currently leads the NSF-funded “CS Matters in Maryland” project to develop curriculum and teacher training for the new AP CS Principles course, serves as lead PI for the Maryland team on the Expanding Computing Education Alliance, chairs the Maryland Computing Education Steering Committee, and serves as the university liaison for the Maryland chapter of the Computer Science Teachers Association.</p> <p>Dr. desJardins received her Ph.D. in 1992 from the University of California, Berkeley.  Her dissertation research focused on developing techniques to allow autonomous agents to learn useful models of their environments without being supervised by a human designer.  From 1991-2001, she was a member of the research staff at SRI International in Menlo Park, California.  Her research there focused primarily on autonomous and mixed-initiative methods for planning, learning, and multi-agent systems.</p> <p>Dr. desJardins has published over 120 scientific papers in journals, conferences, and workshops.  She is an Associate Editor of the Journal of Artificial Intelligence Research, is a member of the editorial board of AI Magazine, and was the Program Cochair for AAAI-13.  She has previously served as AAAI Liaison to the Board of Directors of the Computing Research Association, Vice-Chair of ACM's SIGART, and AAAI Councillor. She is an ACM Distinguished Member, a AAAI Senior Member, a member and former chair of UMBC's Honors College Advisory Board, the former chair of UMBC's Faculty Affairs Committee, and a member of the advisory board for UMBC's Center for Women in Technology.</p> <p>Dr. desJardins is active in teaching, mentoring, and advising students.  She received the 2014 NCWIT Undergraduate Research Mentoring Award and the 2016 CRA Undergraduate Research Faculty Mentoring Award.  She was named one of UMBC's ten ""Professors Not to Miss"" in 2011, and is regularly sought out to give invited talks to student groups.  She has been involved with the AAAI/SIGART Doctoral Consortium as chair, co-chair, mentor, and/or reviewer annually since 2000.  She has advised three postdoctoral researchers, 13 Ph.D. students (11 to completion), 27 M.S. students (24 to completion), over 70 undergraduate researchers, and four high school student interns.</p>","Data Innovation DC","Women in Data Science II",1464127200000
